# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.199766, -1.547376,  0.100679, -0.015201,  0.017109
 -0.199522, -2.008278,  0.061772, -0.005847,  0.011693
 -0.199277, -2.267250, -0.031782,  0.006928,  0.007034
 -0.199033, -2.274678, -0.165717,  0.021882,  0.003564
 -0.198789, -2.019154, -0.316448,  0.037620,  0.001517
 -0.198545, -1.532855, -0.454086,  0.052727,  0.000914
 -0.198301, -0.887328, -0.546750,  0.065908,  0.001571
 -0.198057, -0.179593, -0.566164,  0.076094,  0.003138
 -0.197813,  0.488329, -0.493801,  0.082521,  0.005153
 -0.197568,  1.030935, -0.326128,  0.084775,  0.007116
 -0.197324,  1.395754, -0.077296,  0.082788,  0.008557
 -0.197080,  1.570517,  0.221914,  0.076805,  0.009097
 -0.196836,  1.579728,  0.529190,  0.067322,  0.008506
 -0.196592,  1.472610,  0.799086,  0.054997,  0.006721
 -0.196348,  1.306611,  0.992882,  0.040575,  0.003856
 -0.196104,  1.131295,  1.087203,  0.024803,  0.000179
 -0.195859,  0.976752,  1.078554,  0.008376, -0.003931
 -0.195615,  0.849016,  0.982044, -0.008102, -0.008035
 -0.195371,  0.733028,  0.824605, -0.024127, -0.011697
 -0.195127,  0.601686,  0.635146, -0.039288, -0.014545
 -0.194883,  0.428026,  0.435378, -0.053240, -0.016317
 -0.194639,  0.196942,  0.234859, -0.065679, -0.016893
 -0.194395, -0.086969,  0.031935, -0.076317, -0.016310
 -0.194150, -0.397874, -0.180421, -0.084876, -0.014748
 -0.193906, -0.694142, -0.406918, -0.091086, -0.012499
 -0.193662, -0.929047, -0.643830, -0.094719, -0.009930
 -0.193418, -1.063040, -0.876685, -0.095613, -0.007419
 -0.193174, -1.073399, -1.082338, -0.093722, -0.005312
 -0.192930, -0.958432, -1.234468, -0.089148, -0.003870
 -0.192686, -0.735879, -1.310648, -0.082166, -0.003240
 -0.192441, -0.437245, -1.298603, -0.073232, -0.003435
 -0.192197, -0.100668, -1.199518, -0.062956, -0.004346
 -0.191953,  0.235480, -1.027242, -0.052056, -0.005755
 -0.191709,  0.537164, -0.803908, -0.041297, -0.007377
 -0.191465,  0.777305, -0.553919, -0.031402, -0.008901
 -0.191221,  0.936923, -0.298649, -0.022973, -0.010040
 -0.190977,  1.005398, -0.053390, -0.016416, -0.010567
 -0.190732,  0.980382,  0.173186, -0.011884, -0.010347
 -0.190488,  0.867721,  0.377672, -0.009252, -0.009353
 -0.190244,  0.681436,  0.559525, -0.008121, -0.007661
 -0.190000,  0.443361,  0.718362, -0.007855, -0.005433
 -0.189756,  0.181704,  0.851551, -0.007655, -0.002890
 -0.189512, -0.072141,  0.952557, -0.006646, -0.000273
 -0.189268, -0.288469,  1.010486, -0.003984,  0.002192
 -0.189023, -0.444707,  1.011226,  0.001043,  0.004326
 -0.188779, -0.529692,  0.940595,  0.008917,  0.006022
 -0.188535, -0.545186,  0.789386,  0.019817,  0.007252
 -0.188291, -0.504014,  0.559238,  0.033578,  0.008064
 -0.188047, -0.425581,  0.267337,  0.049674,  0.008565
 -0.187803, -0.330427, -0.052343,  0.067248,  0.008896
 -0.187559, -0.235589, -0.352648,  0.085169,  0.009202
 -0.187315, -0.151946, -0.581473,  0.102124,  0.009601
 -0.187070, -0.083979, -0.692730,  0.116727,  0.010161
 -0.186826, -0.031753, -0.657247,  0.127649,  0.010884
 -0.186582,  0.005734, -0.470732,  0.133751,  0.011703
 -0.186338,  0.027247, -0.156602,  0.134206,  0.012495
 -0.186094,  0.027739,  0.237365,  0.128601,  0.013099
 -0.185850, -0.000486,  0.648056,  0.117016,  0.013346
 -0.185606, -0.064090,  1.009581,  0.100050,  0.013091
 -0.185361, -0.164001,  1.266190,  0.078810,  0.012245
 -0.185117, -0.291731,  1.382254,  0.054836,  0.010793
 -0.184873, -0.428438,  1.347001,  0.029983,  0.008808
 -0.184629, -0.547414,  1.173345,  0.006264,  0.006446
 -0.184385, -0.619378,  0.891832, -0.014348,  0.003930
 -0.184141, -0.619079,  0.542006, -0.030108,  0.001516
 -0.183897, -0.531311,  0.163862, -0.039695, -0.000542
 -0.183652, -0.354783, -0.208542, -0.042353, -0.002034
 -0.183408, -0.103088, -0.550363, -0.037989, -0.002832
 -0.183164,  0.197116, -0.846424, -0.027198, -0.002918
 -0.182920,  0.509940, -1.089801, -0.011207, -0.002393
 -0.182676,  0.795304, -1.279661,  0.008251, -0.001472
 -0.182432,  1.014481, -1.419026,  0.029118, -0.000458
 -0.182188,  1.135628, -1.512607,  0.049238,  0.000298
 -0.181943,  1.138711, -1.564558,  0.066589,  0.000456
 -0.181699,  1.019027, -1.576265,  0.079496, -0.000261
 -0.181455,  0.788423, -1.544766,  0.086805, -0.002014
 -0.181211,  0.473601, -1.462624,  0.087977, -0.004805
 -0.180967,  0.111508, -1.319833,  0.083118, -0.008459
 -0.180723, -0.257198, -1.107610,  0.072923, -0.012631
 -0.180479, -0.594859, -0.823116,  0.058550, -0.016837
 -0.180234, -0.871847, -0.473602,  0.041455, -0.020508
 -0.179990, -1.068871, -0.078394,  0.023196, -0.023062
 -0.179746, -1.176677,  0.332308,  0.005244, -0.023987
 -0.179502, -1.194157,  0.721818, -0.011176, -0.022915
 -0.179258, -1.126077,  1.053465, -0.025190, -0.019687
 -0.179014, -0.981337,  1.297483, -0.036328, -0.014389
 -0.178770, -0.772092,  1.436485, -0.044510, -0.007363
 -0.178525, -0.513592,  1.468197, -0.049984,  0.000824
 -0.178281, -0.224390,  1.405024, -0.053225,  0.009434
 -0.178037,  0.073564,  1.270877, -0.054815,  0.017642
 -0.177793,  0.355406,  1.096300, -0.055342,  0.024636
 -0.177549,  0.594742,  0.913112, -0.055310,  0.029714
 -0.177305,  0.766054,  0.749635, -0.055096,  0.032374
 -0.177061,  0.847941,  0.626977, -0.054945,  0.032375
 -0.176816,  0.826664,  0.556140, -0.055010,  0.029773
 -0.176572,  0.699151,  0.535681, -0.055409,  0.024911
 -0.176328,  0.474552,  0.550340, -0.056296,  0.018378
 -0.176084,  0.173871,  0.571809, -0.057920,  0.010937
 -0.175840, -0.172197,  0.562794, -0.060646,  0.003426
 -0.175596, -0.526522,  0.484458, -0.064940, -0.003342
 -0.175352, -0.849087,  0.305840, -0.071297, -0.008676
 -0.175107, -1.100231,  0.012860, -0.080136, -0.012092
 -0.174863, -1.243578, -0.385634, -0.091661, -0.013359
 -0.174619, -1.249125, -0.856535, -0.105724, -0.012521
 -0.174375, -1.097077, -1.346442, -0.121710, -0.009878
 -0.174131, -0.782315, -1.790229, -0.138487, -0.005942
 -0.173887, -0.318476, -2.122487, -0.154418, -0.001363
 -0.173643,  0.259950, -2.289434, -0.167473,  0.003155
 -0.173398,  0.898712, -2.258642, -0.175422,  0.006941
 -0.173154,  1.528429, -2.024500, -0.176094,  0.009429
 -0.172910,  2.072273, -1.608596, -0.167682,  0.010227
 -0.172666,  2.455823, -1.055657, -0.149038,  0.009145
 -0.172422,  2.617974, -0.426592, -0.119925,  0.006210
 -0.172178,  2.521600,  0.209932, -0.081173,  0.001648
 -0.171934,  2.162310,  0.786365, -0.034719, -0.004147
 -0.171690,  1.573273,  1.244857,  0.016491, -0.010665
 -0.171445,  0.824183,  1.544727,  0.068746, -0.017335
 -0.171201,  0.013246,  1.667881,  0.117917, -0.023588
 -0.170957, -0.747333,  1.621073,  0.159891, -0.028902
 -0.170713, -1.350112,  1.434137,  0.191013, -0.032850
 -0.170469, -1.711793,  1.154045,  0.208510, -0.035130
 -0.170225, -1.789140,  0.835829,  0.210808, -0.035577
 -0.169981, -1.587813,  0.532300,  0.197731, -0.034173
 -0.169736, -1.161813,  0.284721,  0.170532, -0.031035
 -0.169492, -0.603221,  0.116256,  0.131754, -0.026401
 -0.169248, -0.024223,  0.029561,  0.084959, -0.020599
 -0.169004,  0.464632,  0.009192,  0.034326, -0.014024
 -0.168760,  0.775186,  0.028411, -0.015797, -0.007098
 -0.168516,  0.857144,  0.058517, -0.061348, -0.000241
 -0.168272,  0.705319,  0.077912, -0.098955,  0.006161
 -0.168027,  0.357608,  0.078109, -0.126230,  0.011786
 -0.167783, -0.115379,  0.064973, -0.141938,  0.016392
 -0.167539, -0.626367,  0.054959, -0.146014,  0.019832
 -0.167295, -1.089501,  0.067694, -0.139442,  0.022052
 -0.167051, -1.436755,  0.117379, -0.124032,  0.023087
 -0.166807, -1.629474,  0.205862, -0.102105,  0.023041
 -0.166563, -1.662800,  0.319716, -0.076174,  0.022068
 -0.166318, -1.562171,  0.432264, -0.048627,  0.020344
 -0.166074, -1.372963,  0.509811, -0.021479,  0.018046
 -0.165830, -1.146176,  0.520076,  0.003791,  0.015336
 -0.165586, -0.924094,  0.440394,  0.026304,  0.012342
 -0.165342, -0.729754,  0.263831,  0.045745,  0.009166
 -0.165098, -0.562823,  0.002196,  0.062252,  0.005880
 -0.164854, -0.402641, -0.314437,  0.076244,  0.002546
 -0.164609, -0.217241, -0.641796,  0.088235, -0.000774
 -0.164365,  0.024311, -0.928729,  0.098660, -0.003998
 -0.164121,  0.339647, -1.126622,  0.107737, -0.007022
 -0.163877,  0.724177, -1.199020,  0.115400, -0.009710
 -0.163633,  1.148074, -1.129337,  0.121296, -0.011905
 -0.163389,  1.560388, -0.925040,  0.124858, -0.013448
 -0.163145,  1.899646, -0.617388,  0.125422, -0.014192
 -0.162900,  2.108173, -0.256511,  0.122388, -0.014040
 -0.162656,  2.146168,  0.097606,  0.115381, -0.012959
 -0.162412,  2.001602,  0.386704,  0.104388, -0.011002
 -0.162168,  1.693569,  0.566076,  0.089849, -0.008312
 -0.161924,  1.268672,  0.614032,  0.072678, -0.005118
 -0.161680,  0.791711,  0.536756,  0.054207, -0.001709
 -0.161436,  0.332724,  0.367093,  0.036057,  0.001594
 -0.161191, -0.047094,  0.157072,  0.019944,  0.004485
 -0.160947, -0.307551, -0.034452,  0.007446,  0.006710
 -0.160703, -0.436526, -0.156246, -0.000234,  0.008108
 -0.160459, -0.449853, -0.177596, -0.002482,  0.008637
 -0.160215, -0.384106, -0.096112,  0.000582,  0.008386
 -0.159971, -0.284600,  0.061826,  0.008034,  0.007570
 -0.159727, -0.192220,  0.248104,  0.018194,  0.006501
 -0.159482, -0.132725,  0.405251,  0.028777,  0.005551
 -0.159238, -0.111279,  0.480586,  0.037139,  0.005099
 -0.158994, -0.113384,  0.438515,  0.040602,  0.005473
 -0.158750, -0.111655,  0.268222,  0.036805,  0.006907
 -0.158506, -0.076444, -0.014676,  0.024049,  0.009492
 -0.158262,  0.012595, -0.372564,  0.001586,  0.013158
 -0.158018,  0.157148, -0.754838, -0.030190,  0.017669
 -0.157773,  0.335901, -1.108785, -0.069684,  0.022644
 -0.157529,  0.506812, -1.389424, -0.114178,  0.027593
 -0.157285,  0.615721, -1.566127, -0.160064,  0.031975
 -0.157041,  0.609265, -1.625262, -0.203183,  0.035257
 -0.156797,  0.448806, -1.569324, -0.239272,  0.036984
 -0.156553,  0.121896, -1.413758, -0.264427,  0.036835
 -0.156309, -0.351650, -1.182475, -0.275567,  0.034666
 -0.156065, -0.920902, -0.902792, -0.270818,  0.030533
 -0.155820, -1.512509, -0.600544, -0.249772,  0.024694
 -0.155576, -2.045279, -0.296503, -0.213601,  0.017579
 -0.155332, -2.447110, -0.005043, -0.164986,  0.009747
 -0.155088, -2.669786,  0.264767, -0.107883,  0.001823
 -0.154844, -2.697720,  0.506537, -0.047134, -0.005576
 -0.154600, -2.548507,  0.713831,  0.012031, -0.011907
 -0.154356, -2.265339,  0.878690,  0.064540, -0.016762
 -0.154111, -1.903500,  0.992085,  0.106032, -0.019911
 -0.153867, -1.514759,  1.046090,  0.133326, -0.021321
 -0.153623, -1.134364,  1.036764,  0.144772, -0.021148
 -0.153379, -0.774641,  0.966603,  0.140439, -0.019707
 -0.153135, -0.427082,  0.845792,  0.122104, -0.017421
 -0.152891, -0.071795,  0.692158,  0.093057, -0.014765
 -0.152647,  0.309331,  0.530116,  0.057729, -0.012194
 -0.152402,  0.720468,  0.388736,  0.021197, -0.010086
 -0.152158,  1.144987,  0.298612, -0.011386, -0.008701
 -0.151914,  1.546427,  0.287072, -0.035364, -0.008152
 -0.151670,  1.877236,  0.372029, -0.047093, -0.008403
 -0.151426,  2.092498,  0.556127, -0.044329, -0.009294
 -0.151182,  2.164113,  0.823439, -0.026450, -0.010573
 -0.150938,  2.090691,  1.140186,  0.005513, -0.011950
 -0.150693,  1.899925,  1.459229,  0.049034, -0.013151
 -0.150449,  1.642798,  1.726825,  0.100427, -0.013970
 -0.150205,  1.381668,  1.890232,  0.155298, -0.014305
 -0.149961,  1.176002,  1.905463,  0.209058, -0.014181
 -0.149717,  1.069647,  1.744811,  0.257443, -0.013749
 -0.149473,  1.082392,  1.403173,  0.296951, -0.013264
 -0.149229,  1.206971,  0.901616,  0.325171, -0.013050
 -0.148984,  1.411323,  0.286732,  0.340947, -0.013444
 -0.148740,  1.645168, -0.374884,  0.344372, -0.014742
 -0.148496,  1.849461, -1.006474,  0.336632, -0.017141
 -0.148252,  1.966961, -1.533646,  0.319712, -0.020696
 -0.148008,  1.952014, -1.897100,  0.296040, -0.025291
 -0.147764,  1.777867, -2.062723,  0.268095, -0.030632
 -0.147520,  1.440451, -2.026694,  0.238070, -0.036267
 -0.147275,  0.958370, -1.814377,  0.207605, -0.041624
 -0.147031,  0.369590, -1.473455,  0.177644, -0.046070
 -0.146787, -0.274170, -1.063181,  0.148426, -0.048984
 -0.146543, -0.914178, -0.642638,  0.119592, -0.049832
 -0.146299, -1.491584, -0.260925,  0.090393, -0.048234
 -0.146055, -1.954011,  0.048715,  0.059958, -0.044021
 -0.145811, -2.261704,  0.270415,  0.027560, -0.037265
 -0.145566, -2.392947,  0.403700, -0.007143, -0.028284
 -0.145322, -2.347869,  0.459380, -0.043949, -0.017616
 -0.145078, -2.149356,  0.454613, -0.082059, -0.005971
 -0.144834, -1.840013,  0.408097, -0.120121,  0.005846
 -0.144590, -1.475090,  0.336199, -0.156391,  0.017021
 -0.144346, -1.112692,  0.250676, -0.188953,  0.026814
 -0.144102, -0.803530,  0.158337, -0.215988,  0.034643
 -0.143857, -0.582628,  0.062368, -0.236038,  0.040144
 -0.143613, -0.464722, -0.035581, -0.248220,  0.043205
 -0.143369, -0.444057, -0.133744, -0.252376,  0.043970
 -0.143125, -0.498207, -0.229736, -0.249110,  0.042813
 -0.142881, -0.594665, -0.321031, -0.239731,  0.040285
 -0.142637, -0.698418, -0.405562, -0.226095,  0.037040
 -0.142393, -0.778685, -0.481774, -0.210375,  0.033756
 -0.142148, -0.813482, -0.548057, -0.194794,  0.031046
 -0.141904, -0.791456, -0.601946, -0.181346,  0.029391
 -0.141660, -0.711169, -0.639565, -0.171564,  0.029087
 -0.141416, -0.578505, -0.655685, -0.166348,  0.030212
 -0.141172, -0.403182, -0.644652, -0.165882,  0.032629
 -0.140928, -0.195556, -0.602069, -0.169651,  0.036008
 -0.140684,  0.035161, -0.526649, -0.176549,  0.039867
 -0.140440,  0.280841, -0.421329, -0.185070,  0.043638
 -0.140195,  0.533010, -0.293044, -0.193532,  0.046728
 -0.139951,  0.781026, -0.151376, -0.200329,  0.048588
 -0.139707,  1.010796, -0.006972, -0.204152,  0.048775
 -0.139463,  1.204510,  0.129306, -0.204162,  0.046995
 -0.139219,  1.341648,  0.246334, -0.200088,  0.043133
 -0.138975,  1.401477,  0.332342, -0.192228,  0.037268
 -0.138731,  1.367031,  0.375104, -0.181383,  0.029660
 -0.138486,  1.229913,  0.363250, -0.168699,  0.020727
 -0.138242,  0.994555,  0.288748, -0.155479,  0.011003
 -0.137998,  0.680366,  0.150155, -0.142972,  0.001090
 -0.137754,  0.320598, -0.044080, -0.132183, -0.008402
 -0.137510, -0.042473, -0.273245, -0.123733, -0.016914
 -0.137266, -0.365345, -0.504014, -0.117781, -0.023981
 -0.137022, -0.612133, -0.693120, -0.114026, -0.029282
 -0.136777, -0.761816, -0.793580, -0.111785, -0.032659
 -0.136533, -0.811565, -0.763875, -0.110117, -0.034127
 -0.136289, -0.775308, -0.578060, -0.107980, -0.033863
 -0.136045, -0.678395, -0.233987, -0.104387, -0.032182
 -0.135801, -0.550420,  0.242795, -0.098534, -0.029488
 -0.135557, -0.418479,  0.800684, -0.089873, -0.026232
 -0.135313, -0.302499,  1.369047, -0.078135, -0.022858
 -0.135068, -0.213264,  1.869307, -0.063287, -0.019751
 -0.134824, -0.152787,  2.227932, -0.045455, -0.017204
 -0.134580, -0.116331,  2.388763, -0.024826, -0.015390
 -0.134336, -0.095168,  2.322315, -0.001563, -0.014354
 -0.134092, -0.079160,  2.030356,  0.024256, -0.014022
 -0.133848, -0.058514,  1.545212,  0.052636, -0.014219
 -0.133604, -0.024744,  0.924371,  0.083620, -0.014704
 -0.133359,  0.028557,  0.241720,  0.117191, -0.015206
 -0.133115,  0.104636, -0.423032,  0.153149, -0.015457
 -0.132871,  0.202392, -0.995463,  0.190984, -0.015230
 -0.132627,  0.315838, -1.416971,  0.229787, -0.014362
 -0.132383,  0.434740, -1.653376,  0.268210, -0.012769
 -0.132139,  0.546280, -1.699965,  0.304501, -0.010452
 -0.131895,  0.637048, -1.581554,  0.336619, -0.007500
 -0.131650,  0.694703, -1.346988,  0.362410, -0.004073
 -0.131406,  0.709130, -1.058818,  0.379832, -0.000395
 -0.131162,  0.673368, -0.780202,  0.387189,  0.003271
 -0.130918,  0.584443, -0.561984,  0.383346,  0.006634
 -0.130674,  0.443915, -0.433057,  0.367884,  0.009404
 -0.130430,  0.257886, -0.396232,  0.341184,  0.011309
 -0.130186,  0.036603, -0.430390,  0.304413,  0.012115
 -0.129941, -0.205799, -0.497824,  0.259429,  0.011650
 -0.129697, -0.451129, -0.554307,  0.208608,  0.009823
 -0.129453, -0.676941, -0.558962,  0.154626,  0.006634
 -0.129209, -0.857212, -0.481830,  0.100221,  0.002186
 -0.128965, -0.964621, -0.308456,  0.047968, -0.003312
 -0.128721, -0.974411, -0.041901,  0.000091, -0.009558
 -0.128477, -0.869175,  0.297227, -0.041665, -0.016175
 -0.128232, -0.643718,  0.672619, -0.076108, -0.022741
 -0.127988, -0.309071,  1.036446, -0.102602, -0.028823
 -0.127744,  0.105441,  1.336355, -0.121030, -0.034019
 -0.127500,  0.553406,  1.524894, -0.131709, -0.037997
 -0.127256,  0.976797,  1.569688, -0.135303, -0.040520
 -0.127012,  1.315465,  1.461652, -0.132724, -0.041473
 -0.126768,  1.518771,  1.218476, -0.125039, -0.040857
 -0.126523,  1.556136,  0.881667, -0.113397, -0.038782
 -0.126279,  1.423179,  0.507574, -0.098969, -0.035441
 -0.126035,  1.141572,  0.154895, -0.082892, -0.031070
 -0.125791,  0.753058, -0.127653, -0.066229, -0.025914
 -0.125547,  0.309880, -0.310188, -0.049919, -0.020188
 -0.125303, -0.135479, -0.385150, -0.034733, -0.014053
 -0.125059, -0.538766, -0.365322, -0.021224, -0.007608
 -0.124815, -0.868906, -0.277689, -0.009682, -0.000894
 -0.124570, -1.108898, -0.155203, -0.000096,  0.006081
 -0.124326, -1.253420, -0.028574,  0.007866,  0.013312
 -0.124082, -1.304922,  0.080050,  0.014845,  0.020756
 -0.123838, -1.270241,  0.160238,  0.021753,  0.028305
 -0.123594, -1.159031,  0.212666,  0.029696,  0.035764
 -0.123350, -0.984103,  0.245129,  0.039861,  0.042843
 -0.123106, -0.762620,  0.266644,  0.053378,  0.049180
 -0.122861, -0.516705,  0.281934,  0.071170,  0.054376
 -0.122617, -0.272218,  0.288528,  0.093792,  0.058041
 -0.122373, -0.055250,  0.277750,  0.121306,  0.059852
 -0.122129,  0.113158,  0.239219,  0.153180,  0.059605
 -0.121885,  0.222570,  0.166964,  0.188244,  0.057257
 -0.121641,  0.276891,  0.064373,  0.224715,  0.052945
 -0.121397,  0.294274, -0.054496,  0.260290,  0.046981
 -0.121152,  0.302291, -0.168259,  0.292304,  0.039832
 -0.120908,  0.329318, -0.255144,  0.317957,  0.032062
 -0.120664,  0.394879, -0.300866,  0.334568,  0.024278
 -0.120420,  0.502316, -0.304420,  0.339849,  0.017058
 -0.120176,  0.636457, -0.279870,  0.332166,  0.010890
 -0.119932,  0.767339, -0.253706,  0.310744,  0.006118
 -0.119688,  0.859096, -0.258587,  0.275813,  0.002913
 -0.119443,  0.881334, -0.324860,  0.228649,  0.001262
 -0.119199,  0.819207, -0.471652,  0.171520,  0.000982
 -0.118955,  0.678718, -0.699654,  0.107527,  0.001749
 -0.118711,  0.485547, -0.987609,  0.040359,  0.003155
 -0.118467,  0.278199, -1.293793, -0.026015,  0.004749
 -0.118223,  0.098151, -1.562603, -0.087676,  0.006104
 -0.117979, -0.019888, -1.735126, -0.141088,  0.006852
 -0.117734, -0.055317, -1.761469, -0.183385,  0.006724
 -0.117490, -0.005507, -1.612143, -0.212590,  0.005564
 -0.117246,  0.114011, -1.286006, -0.227741,  0.003332
 -0.117002,  0.272815, -0.813024, -0.228932,  0.000091
